id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 00:00:00;53816.585;6371.373;17720.104;1.0;77909.06;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 00:00:00;28730.112;4391.57;5.001;0.0;41636.333;-8509.65
S;SUL;2025-01-03 00:00:00;8879.693;30.699;579.381;1.0;13046.747;-3555.974
NE;NORDESTE;2025-01-03 01:00:00;3264.93899999;510.969;17111.61899999;0.0;14720.23799999;6167.289
N;NORTE;2025-01-03 01:00:00;11766.182;1506.248;392.854;0.0;7926.532;5738.752
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 01:00:00;50245.808;6439.329;18034.396;1.0;74720.53;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 01:00:00;27297.493;4391.002;5.0;0.0;39781.181;-8087.686
S;SUL;2025-01-03 01:00:00;7917.194;31.11;524.923;1.0;12292.58199999;-3818.355
NE;NORDESTE;2025-01-03 02:00:00;3270.41599999;528.174;17449.53999999;0.0;14400.72599999;6847.404
N;NORTE;2025-01-03 02:00:00;9846.976;1509.279;381.854;0.0;7816.087;3922.022
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 02:00:00;47607.013;6447.574;18257.51;1.0;72313.1;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 02:00:00;27004.27599999;4385.999;4.008;0.0;38381.62399999;-6987.341
S;SUL;2025-01-03 02:00:00;7485.34499999;24.122;422.10799999;1.0;11714.66;-3782.085
NE;NORDESTE;2025-01-03 03:00:00;3304.00099999;533.018;17273.74499999;0.0;14156.80899999;6953.955
N;NORTE;2025-01-03 03:00:00;8926.166;1516.65099999;351.049;0.0;7683.237;3110.629
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 03:00:00;46371.25;6464.978;18069.042;1.0;70906.27;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 03:00:00;26884.09499999;4395.309;4.0;0.0;37633.48699999;-6350.08299999
S;SUL;2025-01-03 03:00:00;7256.98799999;20.0;440.248;1.0;11432.737;-3714.501
NE;NORDESTE;2025-01-03 04:00:00;3137.62;531.49299999;16998.32499999;6.693;13971.51399999;6702.617
N;NORTE;2025-01-03 04:00:00;8766.811;1517.375;347.616;0.0;7557.04099999;3074.761
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 04:00:00;45854.824;6462.325;17928.126;9.422;70254.7;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 04:00:00;26819.51699999;4393.457;4.0;1.729;37424.12399999;-6205.421
S;SUL;2025-01-03 04:00:00;7130.87599999;20.0;578.18499999;1.0;11302.018;-3571.957
NE;NORDESTE;2025-01-03 05:00:00;2659.353;528.333;16803.917;342.572;13381.03;6953.145
N;NORTE;2025-01-03 05:00:00;7605.261;1514.793;361.374;9.506;7433.44699999;2057.487
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 05:00:00;44541.367;6447.772;17858.819;798.434;69646.39;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 05:00:00;26796.271;4375.612;4.0;329.892;37609.651;-6103.876
S;SUL;2025-01-03 05:00:00;7480.482;29.034;689.528;116.464;11222.264;-2906.756
NE;NORDESTE;2025-01-03 06:00:00;2397.93799999;531.59299999;14545.88599999;3407.932;12890.26699999;7993.082
N;NORTE;2025-01-03 06:00:00;5405.73399999;1523.091;291.521;140.416;7165.70199999;195.05999999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 06:00:00;41654.146;6386.666;15414.196;7313.728;70768.74;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 06:00:00;26511.377;4289.267;4.0;2891.402;38863.981;-5167.93499999
S;SUL;2025-01-03 06:00:00;7339.097;42.715;572.789;873.978;11848.786;-3020.207
NE;NORDESTE;2025-01-03 07:00:00;2397.963;496.401;12644.033;7356.06599999;13070.708;9823.75499999
N;NORTE;2025-01-03 07:00:00;3786.39099999;1521.559;291.735;460.017;7189.17999999;-1129.478
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 07:00:00;38092.86;6254.956;13444.213;16744.714;74536.74;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 07:00:00;24726.55499999;4201.865;4.0;6913.295;41380.67499999;-5534.96
S;SUL;2025-01-03 07:00:00;7181.951;35.131;504.445;2015.336;12896.18;-3159.317
NE;NORDESTE;2025-01-03 08:00:00;2403.44199999;481.65599999;11407.923;9182.123;13434.297;10040.847
N;NORTE;2025-01-03 08:00:00;3265.076;1519.606;307.438;819.161;7485.353;-1574.072
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 08:00:00;36749.956;6233.015;12331.908;22931.616;78246.5;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 08:00:00;23952.614;4170.952;4.0;9748.232;43674.45599999;-5798.658
S;SUL;2025-01-03 08:00:00;7128.824;60.801;612.547;3182.1;13652.389;-2668.117
NE;NORDESTE;2025-01-03 09:00:00;2390.91299999;526.376;9290.17299999;10034.751;13510.841;8731.37199999
N;NORTE;2025-01-03 09:00:00;3209.053;1507.541;316.933;1167.365;7678.801;-1477.90899999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 09:00:00;35629.875;6271.365;10335.452;28061.959;80298.65;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 09:00:00;23372.03599999;4172.63599999;4.0;12690.275;45192.74599999;-4953.79899999
S;SUL;2025-01-03 09:00:00;6657.873;64.812;724.346;4169.568;13916.263;-2299.664
NE;NORDESTE;2025-01-03 10:00:00;2414.20899999;522.997;7410.45899999;10629.94499999;13605.42699999;7372.183
N;NORTE;2025-01-03 10:00:00;3212.707;1496.767;318.632;1407.842;7740.917;-1304.969
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 10:00:00;35819.535;6236.412;8535.013;31475.957;82066.92;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 10:00:00;23292.372;4168.828;4.0;14618.922;46488.462;-4404.34
S;SUL;2025-01-03 10:00:00;6900.247;47.82;801.922;4819.24799999;14232.111;-1662.874
NE;NORDESTE;2025-01-03 11:00:00;2421.94499999;533.688;6206.128;10649.03899999;13668.007;6142.793
N;NORTE;2025-01-03 11:00:00;3215.669;1459.296;267.80399999;1536.25799999;7697.791;-1218.764
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 11:00:00;36084.481;6220.038;7422.641;33050.315;82777.48;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 11:00:00;23642.905;4173.139;4.5;15703.69899999;46637.57;-3113.327
S;SUL;2025-01-03 11:00:00;6803.962;53.915;944.209;5161.31899999;14774.10699999;-1810.702
NE;NORDESTE;2025-01-03 12:00:00;2421.94699999;532.732;5711.42099999;10171.43999999;13491.00799999;5346.53199999
N;NORTE;2025-01-03 12:00:00;3335.568;1433.827;195.211;1452.393;7504.717;-1087.71799999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 12:00:00;36828.295;6175.695;6991.008;32333.118;82328.12;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 12:00:00;24531.902;4162.719;5.0;15545.10699999;46849.311;-2604.583
S;SUL;2025-01-03 12:00:00;6538.878;46.417;1079.376;5164.178;14483.08;-1654.231
NE;NORDESTE;2025-01-03 13:00:00;2402.027;535.88699999;6425.392;9598.452;13700.137;5261.621
N;NORTE;2025-01-03 13:00:00;4469.43899999;1436.919;224.466;1307.558;7692.869;-254.487
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 13:00:00;39648.74;6166.506;7745.016;30485.821;84046.08;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 13:00:00;26303.65;4143.26099999;5.0;14638.406;47781.823;-2691.506
S;SUL;2025-01-03 13:00:00;6473.624;50.439;1090.15799999;4941.405;14871.254;-2315.628
NE;NORDESTE;2025-01-03 14:00:00;2419.19299999;534.571;7464.76099999;8095.817;14116.87499999;4397.467
N;NORTE;2025-01-03 14:00:00;5499.507;1457.601;235.046;1171.90999999;8090.651;273.413
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 14:00:00;44165.574;6196.85;8763.139;26687.915;85813.48;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 14:00:00;27770.435;4139.405;5.0;12918.60899999;48402.713;-3569.264
S;SUL;2025-01-03 14:00:00;8476.439;65.273;1058.33199999;4501.579;15203.239;-1101.616
NE;NORDESTE;2025-01-03 15:00:00;2546.665;531.45399999;8376.705;6037.76699999;14394.113;3098.478
N;NORTE;2025-01-03 15:00:00;6758.577;1468.401;222.047;890.692;7997.735;1341.982
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 15:00:00;48908.32;6225.93;9610.051;20925.755;85670.06;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 15:00:00;29922.245;4148.314;5.0;10316.77899999;48272.087;-3879.749
S;SUL;2025-01-03 15:00:00;9680.833;77.761;1006.299;3680.517;15006.121;-560.711
NE;NORDESTE;2025-01-03 16:00:00;3034.80999999;537.556;9373.713;3552.68399999;14376.896;2121.867
N;NORTE;2025-01-03 16:00:00;8385.848;1487.589;182.836;544.731;7972.82;2628.18399999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 16:00:00;55619.33;6279.476;10589.049;12608.564;85096.42;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 16:00:00;32994.35099999;4172.243;6.0;5841.965;47699.089;-4684.53
S;SUL;2025-01-03 16:00:00;11204.32099999;82.08799999;1026.5;2669.184;15047.61399999;-65.521
NE;NORDESTE;2025-01-03 17:00:00;3571.008;537.965;11171.94899999;1123.921;14252.39499999;2152.448
N;NORTE;2025-01-03 17:00:00;9495.47599999;1477.319;229.512;206.82199999;7755.21199999;3653.917
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 17:00:00;59789.793;6237.832;12519.877;5355.544;83903.05;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 17:00:00;35019.24299999;4151.64999999;6.0;2477.769;46798.982;-5144.32
S;SUL;2025-01-03 17:00:00;11704.066;70.898;1112.416;1547.032;15096.457;-662.04499999
NE;NORDESTE;2025-01-03 18:00:00;3568.171;540.807;13352.923;16.288;14828.783;2649.406
N;NORTE;2025-01-03 18:00:00;11089.835;1465.86299999;227.647;29.99;7710.41499999;5102.92
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 18:00:00;62576.934;6283.43;14709.742;931.437;84501.54;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 18:00:00;36434.03499999;4203.742;6.0;391.935;47250.70099999;-6214.989
S;SUL;2025-01-03 18:00:00;11484.893;73.018;1123.172;493.224;14711.644;-1537.337
NE;NORDESTE;2025-01-03 19:00:00;3563.589;536.241;15370.517;0.0;14962.435;4507.91199999
N;NORTE;2025-01-03 19:00:00;12802.87;1446.704;300.528;2.048;7982.86099999;6569.289
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 19:00:00;64829.727;6380.845;16696.797;22.129;87929.5;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 19:00:00;37528.02299999;4333.347;6.0;6.885;49684.159;-7809.904
S;SUL;2025-01-03 19:00:00;10935.24499999;64.553;1019.752;13.196;15300.043;-3267.297
NE;NORDESTE;2025-01-03 20:00:00;3582.961;530.292;15594.59799999;0.0;15010.21099999;4697.64
N;NORTE;2025-01-03 20:00:00;13369.509;1469.306;332.091;0.0;8114.49;7056.41599999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 20:00:00;65666.543;6433.465;16785.712;1.0;88886.72;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 20:00:00;37951.114;4380.89899999;6.0;0.0;49783.461;-7445.448
S;SUL;2025-01-03 20:00:00;10762.959;52.968;853.023;1.0;15978.558;-4308.608
NE;NORDESTE;2025-01-03 21:00:00;3544.80499999;541.984;15733.30299999;0.0;15442.14499999;4377.947
N;NORTE;2025-01-03 21:00:00;13194.387;1460.448;342.57799999;0.0;8239.09499999;6758.318
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 21:00:00;65027.052;6423.006;16849.855;1.0;88300.91;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 21:00:00;37737.964;4384.01;6.0;0.0;48784.758;-6656.784
S;SUL;2025-01-03 21:00:00;10549.896;36.564;767.974;1.0;15834.915;-4479.481
NE;NORDESTE;2025-01-03 22:00:00;3555.23099999;543.124;15552.678;0.0;15652.398;3998.635
N;NORTE;2025-01-03 22:00:00;13026.64;1458.951;254.858;0.0;8326.01;6414.439
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 22:00:00;63259.965;6444.947;16741.501;1.0;86447.41;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 22:00:00;36610.704;4392.515;6.0;0.0;47141.978;-6132.759
S;SUL;2025-01-03 22:00:00;10067.39;50.357;927.965;1.0;15327.02699999;-4280.31499999
NE;NORDESTE;2025-01-03 23:00:00;3152.794;538.48399999;15749.763;0.0;15412.81299999;4028.228
N;NORTE;2025-01-03 23:00:00;12879.801;1443.26;228.06;0.0;8314.874;6236.247
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-03 23:00:00;59892.095;6439.211;16993.229;1.0;83325.54;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-03 23:00:00;34629.659;4418.647;6.0;0.0;45122.243;-6067.937
S;SUL;2025-01-03 23:00:00;9229.84099999;38.82;1009.406;1.0;14475.605;-4196.53799999
NE;NORDESTE;2025-01-04 00:00:00;2897.455;560.332;15374.76799999;0.0;14962.38899999;3870.166
N;NORTE;2025-01-04 00:00:00;13056.861;1462.654;234.508;0.0;8257.63399999;6496.389
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 00:00:00;56501.179;6561.883;16542.337;1.0;79606.4;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 00:00:00;31642.828;4514.825;5.001;0.0;42874.002;-6711.348
S;SUL;2025-01-04 00:00:00;8904.035;24.072;928.06;1.0;13512.374;-3655.207
NE;NORDESTE;2025-01-04 01:00:00;2732.635;562.85;14361.85899999;0.0;14506.69099999;3150.653
N;NORTE;2025-01-04 01:00:00;12016.172;1463.041;309.548;0.0;8058.494;5730.267
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 01:00:00;54270.448;6326.285;15521.385;1.0;76119.12;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 01:00:00;30666.172;4271.08299999;5.0;0.0;40873.233;-5930.978
S;SUL;2025-01-04 01:00:00;8855.46899999;29.311;844.978;1.0;12680.69999999;-2949.942
NE;NORDESTE;2025-01-04 02:00:00;2655.472;562.124;13832.09199999;0.0;14139.36699999;2910.321
N;NORTE;2025-01-04 02:00:00;11083.704;1481.377;309.98;0.0;7863.981;5011.08
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 02:00:00;52311.64;6329.229;14935.401;1.0;73577.27;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 02:00:00;29721.643;4251.028;4.0;0.0;39452.745;-5476.07399999
S;SUL;2025-01-04 02:00:00;8850.821;34.7;789.329;1.0;12121.177;-2445.327
NE;NORDESTE;2025-01-04 03:00:00;2428.455;561.447;13787.98499999;0.0;13935.52399999;2842.363
N;NORTE;2025-01-04 03:00:00;10412.45899999;1468.524;335.358;0.0;7764.27399999;4452.067
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 03:00:00;50771.174;6319.441;14860.277;1.0;71951.89;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 03:00:00;29158.032;4254.327;4.0;0.0;38522.97;-5106.611
S;SUL;2025-01-04 03:00:00;8772.228;35.143;732.934;1.0;11729.124;-2187.819
NE;NORDESTE;2025-01-04 04:00:00;2249.439;560.468;13374.43499999;6.198;13672.48099999;2518.059
N;NORTE;2025-01-04 04:00:00;10142.264;1454.065;275.657;0.0;7675.356;4196.63
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 04:00:00;50302.968;6312.311;14355.301;8.401;70978.98;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 04:00:00;29053.478;4255.414;4.0;1.203;38120.683;-4806.588
S;SUL;2025-01-04 04:00:00;8857.787;42.364;701.209;1.0;11510.461;-1908.101
NE;NORDESTE;2025-01-04 05:00:00;2196.80399999;559.143;11954.12799999;328.43;13017.71199999;2020.793
N;NORTE;2025-01-04 05:00:00;9747.802;1443.40299999;252.114;8.711;7559.72699999;3892.303
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 05:00:00;49622.997;6320.813;12875.418;702.652;69521.88;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 05:00:00;28785.022;4264.874;4.0;255.391;37710.441;-4401.15399999
S;SUL;2025-01-04 05:00:00;8893.369;53.393;665.17599999;110.12;11234.0;-1511.942
NE;NORDESTE;2025-01-04 06:00:00;2123.92299999;561.21599999;10287.97;3006.664;12432.218;3547.555
N;NORTE;2025-01-04 06:00:00;8544.69299999;1439.58;280.406;138.007;7321.566;3081.12
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 06:00:00;45742.474;6308.327;11224.579;6130.987;69406.37;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 06:00:00;27315.73499999;4268.058;4.0;2072.879;38120.89799999;-4460.226
S;SUL;2025-01-04 06:00:00;7758.123;39.473;652.203;913.437;11531.685;-2168.449
NE;NORDESTE;2025-01-04 07:00:00;2133.112;561.092;9846.071;6519.071;12254.433;6804.913
N;NORTE;2025-01-04 07:00:00;5423.535;1424.77099999;280.57;441.898;7069.48599999;501.288
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 07:00:00;39782.086;6291.905;10825.499;14286.288;71185.78;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 07:00:00;26145.815;4281.161;4.0;5214.37799999;39762.542;-4117.188
S;SUL;2025-01-04 07:00:00;6079.624;24.881;694.858;2110.94099999;12099.317;-3189.013
NE;NORDESTE;2025-01-04 08:00:00;2144.29299999;558.857;8892.87399999;8136.523;12363.129;7369.418
N;NORTE;2025-01-04 08:00:00;3425.75999999;1293.404;279.962;754.407;6705.14699999;-951.614
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 08:00:00;35608.029;6185.136;10187.636;20858.416;72839.22;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 08:00:00;24518.83999999;4288.413;4.0;8726.23599999;41456.07199999;-3918.583
S;SUL;2025-01-04 08:00:00;5519.136;44.462;1010.8;3241.25;12314.869;-2499.221
NE;NORDESTE;2025-01-04 09:00:00;2155.071;552.017;7146.43399999;9127.64699999;12550.95499999;6430.214
N;NORTE;2025-01-04 09:00:00;3344.112;1284.467;252.675;1088.22;6851.86;-882.386
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 09:00:00;33714.254;6182.005;8512.417;26152.566;74561.24;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 09:00:00;22424.326;4289.167;4.0;11618.17499999;42521.105;-4185.437
S;SUL;2025-01-04 09:00:00;5790.745;56.354;1109.308;4318.52399999;12637.322;-1362.391
NE;NORDESTE;2025-01-04 10:00:00;2145.327;552.212;6209.472;10058.72699999;12659.26199999;6306.476
N;NORTE;2025-01-04 10:00:00;3509.055;1273.29199999;237.349;1313.463;6996.20199999;-663.043
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 10:00:00;31993.364;6169.442;7565.063;30338.341;76066.21;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 10:00:00;20907.666;4279.14799999;4.0;13692.583;43258.804;-4375.407
S;SUL;2025-01-04 10:00:00;5431.316;64.78999999;1114.242;5273.568;13151.942;-1268.026
NE;NORDESTE;2025-01-04 11:00:00;2121.686;550.307;6143.15;10213.19699999;12642.74699999;6385.593
N;NORTE;2025-01-04 11:00:00;3211.21599999;1328.897;270.241;1386.327;7170.19999999;-973.51899999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 11:00:00;30921.564;6215.2;7641.223;32032.929;76810.92;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 11:00:00;20292.41299999;4283.13199999;4.5;14565.84999999;43404.95199999;-4259.057
S;SUL;2025-01-04 11:00:00;5296.249;52.864;1223.33199999;5867.555;13593.017;-1153.017
NE;NORDESTE;2025-01-04 12:00:00;2122.647;554.07099999;6266.963;9691.631;12575.928;6059.384
N;NORTE;2025-01-04 12:00:00;3192.66599999;1325.06;303.106;1384.338;7300.26999999;-1095.09999999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 12:00:00;30800.734;6226.282;7817.547;31504.239;76348.8;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 12:00:00;20108.56199999;4282.18999999;5.0;14450.708;43125.51299999;-4279.053
S;SUL;2025-01-04 12:00:00;5376.859;64.961;1242.478;5977.562;13347.091;-685.231
NE;NORDESTE;2025-01-04 13:00:00;2157.44299999;552.009;6645.836;8917.252;12569.139;5703.401
N;NORTE;2025-01-04 13:00:00;3216.91;1325.739;313.002;1305.708;7452.819;-1291.46
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 13:00:00;32522.78;6199.517;8210.396;30019.21;76951.9;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 13:00:00;21246.732;4269.281;5.0;14074.63899999;43806.25099999;-4210.599
S;SUL;2025-01-04 13:00:00;5901.695;52.488;1246.558;5721.611;13123.694;-201.342
NE;NORDESTE;2025-01-04 14:00:00;2111.201;555.68599999;7908.272;7808.121;12668.17999999;5715.1
N;NORTE;2025-01-04 14:00:00;3426.684;1396.54599999;354.39;1111.308;7451.554;-1162.626
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 14:00:00;35172.641;6250.393;9463.316;26439.459;77325.81;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 14:00:00;23352.212;4263.693;5.0;12475.143;44352.353;-4256.305
S;SUL;2025-01-04 14:00:00;6282.54399999;34.468;1195.654;5044.887;12853.722;-296.169
NE;NORDESTE;2025-01-04 15:00:00;2191.314;556.28099999;8314.543;6396.52699999;12880.12199999;4578.54299999
N;NORTE;2025-01-04 15:00:00;4231.51399999;1396.274;394.095;889.983;7439.92199999;-528.056
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 15:00:00;39916.359;6275.477;9863.235;20799.742;76854.81;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 15:00:00;26692.363;4271.342;5.0;9470.543;43981.713;-3542.465
S;SUL;2025-01-04 15:00:00;6801.16799999;51.58;1149.597;4042.689;12553.05599999;-508.022
NE;NORDESTE;2025-01-04 16:00:00;2582.941;551.689;9559.781;4383.716;13336.832;3741.295
N;NORTE;2025-01-04 16:00:00;6038.258;1382.168;398.113;561.94899999;7273.623;1106.865
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 16:00:00;45959.32;6251.827;11126.588;13902.313;77240.05;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 16:00:00;29837.53;4273.63;6.0;6041.588;43935.879;-3777.131
S;SUL;2025-01-04 16:00:00;7500.591;44.34;1162.694;2915.06;12693.714;-1071.029
NE;NORDESTE;2025-01-04 17:00:00;4148.48799999;552.094;11698.298;1278.34299999;13869.783;3807.44
N;NORTE;2025-01-04 17:00:00;8399.05799999;1382.767;395.021;215.254;7106.77;3285.33
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 17:00:00;53619.575;6249.835;13247.974;5817.72;78935.1;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 17:00:00;32623.756;4273.844;6.0;2639.29399999;44584.326;-5041.432
S;SUL;2025-01-04 17:00:00;8448.273;41.12999999;1148.655;1684.829;13374.225;-2051.338
NE;NORDESTE;2025-01-04 18:00:00;4352.954;549.33899999;12823.243;47.64399999;14963.907;2809.27299999
N;NORTE;2025-01-04 18:00:00;10490.02799999;1391.673;398.169;32.467;7337.81599999;4974.521
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 18:00:00;60965.669;6231.757;14327.552;1010.293;82535.27;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 18:00:00;34832.201;4268.375;6.0;383.205;46168.362;-6678.581
S;SUL;2025-01-04 18:00:00;11290.48599999;22.37;1100.14;546.977;14065.18599999;-1105.213
NE;NORDESTE;2025-01-04 19:00:00;4419.923;549.277;14404.031;6.805;15205.306;4174.73
N;NORTE;2025-01-04 19:00:00;12015.556;1408.389;403.127;2.535;7552.811;6276.79599999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 19:00:00;64087.162;6252.893;15828.329;27.662;86196.05;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 19:00:00;35427.03;4260.892;6.0;5.154;48752.35;-9053.274
S;SUL;2025-01-04 19:00:00;12224.653;34.335;1015.171;13.168;14685.579;-1398.252
NE;NORDESTE;2025-01-04 20:00:00;4433.642;552.61799999;13913.195;0.0;15076.547;3822.908
N;NORTE;2025-01-04 20:00:00;12202.803;1433.402;402.395;0.0;7590.793;6447.807
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 20:00:00;64966.851;6272.384;15262.332;1.0;86502.57;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 20:00:00;36414.044;4267.147;6.0;0.0;48555.083;-7867.892
S;SUL;2025-01-04 20:00:00;11916.362;19.21699999;940.742;1.0;15280.144;-2402.823
NE;NORDESTE;2025-01-04 21:00:00;3847.945;547.256;13526.18299999;0.0;15071.55399999;2849.83
N;NORTE;2025-01-04 21:00:00;12021.439;1447.948;402.756;0.0;7727.827;6144.316
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 21:00:00;63490.379;6277.543;14727.845;1.0;84496.77;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 21:00:00;35944.397;4263.021;6.0;0.0;47030.358;-6816.94
S;SUL;2025-01-04 21:00:00;11676.59799999;19.318;792.906;1.0;14667.02799999;-2177.206
NE;NORDESTE;2025-01-04 22:00:00;3362.81099999;547.038;13541.22999999;0.0;14952.45999999;2498.61899999
N;NORTE;2025-01-04 22:00:00;11088.482;1446.038;403.736;0.0;7629.331;5308.925
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 22:00:00;60767.067;6268.581;14674.901;1.0;81711.55;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 22:00:00;34604.173;4256.505;6.0;0.0;45124.846;-6258.168
S;SUL;2025-01-04 22:00:00;11711.601;19.0;723.935;1.0;14004.912;-1549.376
NE;NORDESTE;2025-01-04 23:00:00;3047.436;549.85799999;13027.31;0.0;14854.751;1769.853
N;NORTE;2025-01-04 23:00:00;10995.317;1447.216;403.603;0.0;7656.95599999;5189.18
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-04 23:00:00;58723.948;6265.341;14050.203;1.0;79040.49;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-04 23:00:00;33421.563;4249.267;6.0;0.0;43309.202;-5632.372
S;SUL;2025-01-04 23:00:00;11259.632;19.0;613.29;1.0;13219.583;-1326.661
NE;NORDESTE;2025-01-05 00:00:00;2672.614;448.223;12459.64299999;0.0;14606.96399999;973.516
N;NORTE;2025-01-05 00:00:00;10699.908;1445.739;392.602;0.0;7698.169;4840.08
SIN;SISTEMA INTERLIGADO NACIONAL;2025-01-05 00:00:00;56022.195;6289.475;13428.16;1.0;75740.83;0.0
SE;SUDESTE/CENTRO-OESTE;2025-01-05 00:00:00;31854.75399999;4376.513;5.001;0.0;41080.67099999;-4844.40299999
